timestamp,symbol,price,sp500,cac40,nikkei
2022-06-08,META,196.63999938964844,4115.77001953125,6448.6298828125,28234.2890625
2022-06-09,META,184.0,4017.820068359375,6358.4599609375,28246.529296875
2022-06-10,META,175.57000732421875,3900.860107421875,6187.22998046875,27824.2890625
2022-06-13,META,164.25999450683594,3749.6298828125,6022.31982421875,26987.439453125
2022-06-14,META,163.72999572753906,3735.47998046875,5949.83984375,26629.859375
2022-06-15,META,169.35000610351562,3789.989990234375,6030.1298828125,26326.16015625
2022-06-16,META,160.8699951171875,3666.77001953125,5886.240234375,26431.19921875
2022-06-17,META,163.74000549316406,3674.840087890625,5882.64990234375,25963.0
2022-06-20,META,nan,nan,5920.08984375,25771.220703125
2022-06-21,META,157.0500030517578,3764.7900390625,5964.66015625,26246.310546875
2022-06-22,META,155.85000610351562,3759.889892578125,5916.6298828125,26149.55078125
2022-06-23,META,158.75,3795.72998046875,5883.330078125,26171.25
2022-06-24,META,170.16000366210938,3911.739990234375,6073.35009765625,26491.970703125
2022-06-27,META,169.49000549316406,3900.110107421875,6047.31005859375,26871.26953125
2022-06-28,META,160.67999267578125,3821.550048828125,6086.02001953125,27049.470703125
2022-06-29,META,163.94000244140625,3818.830078125,6031.47998046875,26804.599609375
2022-06-30,META,161.25,3785.3798828125,5922.85986328125,26393.0390625
2022-07-01,META,160.02999877929688,3825.330078125,5931.06005859375,25935.619140625
2022-07-04,META,nan,nan,5954.64990234375,26153.810546875
2022-07-05,META,168.19000244140625,3831.389892578125,5794.9599609375,26423.470703125
2022-07-06,META,169.77000427246094,3845.080078125,5912.3798828125,26107.650390625
2022-07-07,META,172.19000244140625,3902.6201171875,6006.7001953125,26490.529296875
2022-07-08,META,170.8800048828125,3899.3798828125,6033.1298828125,26517.189453125
2022-07-11,META,162.8800048828125,3854.429931640625,5996.2998046875,26812.30078125
2022-07-12,META,163.27000427246094,3818.800048828125,6044.2001953125,26336.66015625
2022-07-13,META,163.49000549316406,3801.780029296875,6000.240234375,26478.76953125
2022-07-14,META,158.0500030517578,3790.3798828125,5915.41015625,26643.390625
